id,label
1,0.998912
2,0.999991
3,0.999965
4,0.999998
5,4.96E-05
6,0.00681025
7,4.99E-09
8,0.000167905
9,1.13E-07
10,1.71E-05
11,3.40E-08
12,0.99984
13,0.0369763
14,1.43E-06
15,3.30E-05
16,0.00571063
17,0.949466
18,0.997601
19,0.00147049
20,0.000167584
21,0.297827
22,0.000657461
23,0.997006
24,0.999997
25,0.654443
26,0.0617467
27,0.90952
28,3.48E-08
29,0.557384
30,0.999501
31,0.999992
32,0.443015
33,0.999892
34,8.01E-06
35,0.0098385
36,0.038614
37,4.56E-06
38,7.68E-06
39,0.024843
40,9.55E-07
41,0.930884
42,1
43,0.500693
44,0.562055
45,4.69E-05
46,0.99943
47,0.00625396
48,0.999999
49,1
50,4.02E-05
51,0.0315966
52,0.0020331
53,8.12E-05
54,2.75E-05
55,0.0709427
56,0.282452
57,0.999999
58,4.36E-05
59,0.998129
60,0.827735
61,0.17684
62,0.545693
63,0.210794
64,0.00388106
65,0.999694
66,0.120675
67,0.557522
68,1.10E-05
69,0.999997
70,0.43425
71,0.435785
72,0.985919
73,0.999961
74,0.943206
75,0.116023
76,0.00181957
77,0.999999
78,0.992608
79,0.464286
80,9.00E-06
81,0.000437415
82,0.0527051
83,0.999998
84,4.11E-06
85,0.99141
86,0.999688
87,0.0057864
88,0.998662
89,7.03E-05
90,0.999973
91,0.00114146
92,0.0488819
93,0.000160434
94,0.999943
95,0.999993
96,0.00282691
97,0.0686339
98,0.999943
99,5.79E-08
100,0.0105551
101,0.000149516
102,0.999603
103,1.57E-05
104,0.0299171
105,1.91E-05
106,0.944343
107,0.00347908
108,0.715018
109,0.99999
110,0.999938
111,0.0637247
112,0.231225
113,0.964018
114,0.000358216
115,1.51E-05
116,0.000396353
117,0.00253728
118,0.978425
119,0.180645
120,7.95E-05
121,0.635095
122,1.88E-06
123,0.00273576
124,0.170138
125,2.53E-05
126,0.207686
127,0.904615
128,8.18E-05
129,0.000756414
130,1.70E-06
131,0.839741
132,0.999938
133,0.000566094
134,4.31E-05
135,1.67E-08
136,0.000300021
137,0.999935
138,5.80E-07
139,0.708004
140,0.000216009
141,2.22E-05
142,0.99707
143,1
144,0.0281407
145,0.000265774
146,0.999758
147,0.00896144
148,0.995615
149,1.39E-05
150,0.00725555
151,0.99768
152,0.00164916
153,2.16E-06
154,9.04E-08
155,0.00554456
156,5.58E-05
157,3.31E-05
158,1
159,0.999966
160,0.00860114
161,0.918307
162,0.955151
163,5.55E-08
164,0.497378
165,0.000423043
166,0.00028081
167,0.84306
168,1.21E-08
169,0.0939563
170,0.411064
171,0.000297281
172,0.998766
173,2.15E-08
174,7.24E-05
175,0.999994
176,0.999337
177,0.961265
178,0.991699
179,0.408777
180,0.00085658
181,0.805154
182,0.999997
183,0.00520143
184,2.35E-05
185,0.778209
186,6.49E-08
187,7.91E-07
188,5.05E-06
189,0.000907855
190,0.999488
191,2.60E-06
192,0.684487
193,0.00654753
194,1.14E-06
195,0.955935
196,0.231527
197,0.663345
198,0.000230741
199,0.975799
200,0.915659
201,0.997632
202,0.00173229
203,0.998424
204,0.983208
205,2.89E-05
206,6.00E-05
207,0.00549744
208,0.0262721
209,0.962656
210,1.60E-05
211,0.999705
212,0.99955
213,5.11E-05
214,0.9873
215,0.970628
216,0.354008
217,0.999619
218,4.31E-09
219,0.992413
220,0.766379
221,0.000342749
222,0.99996
223,0.999632
224,1.92E-08
225,0.993218
226,0.999999
227,0.999211
228,0.0046033
229,0.994325
230,4.07E-07
231,0.995361
232,6.24E-05
233,0.00388617
234,0.000640109
235,0.00926167
236,0.999947
237,0.00062334
238,0.995349
239,9.35E-06
240,0.181189
241,0.999992
242,0.17669
243,2.89E-07
244,0.725117
245,0.999803
246,0.0117723
247,0.999282
248,1.64E-06
249,0.00558765
250,1
251,0.999985
252,0.0037354
253,0.9957
254,1.20E-07
255,0.340798
256,8.45E-09
257,0.999836
258,0.998595
259,0.381753
260,0.0133776
261,2.62E-06
262,0.995483
263,8.18E-07
264,2.70E-05
265,0.999999
266,0.000504572
267,1.92E-08
268,9.47E-10
269,0.999768
270,0.999905
271,0.999992
272,2.76E-07
273,0.999691
274,0.270233
275,0.00346328
276,0.137498
277,0.995867
278,0.000212267
279,0.0198393
280,0.998725
281,0.272779
282,0.994874
283,0.250437
284,0.00860761
285,0.000388149
286,0.997769
287,0.000181238
288,0.00132864
289,0.999956
290,0.000159615
291,0.00125216
292,0.824921
293,0.144336
294,0.919119
295,0.00462234
296,0.999085
297,0.999992
298,0.999996
299,0.998542
300,3.05E-06
301,0.0046692
302,1.82E-05
303,5.79E-06
304,5.19E-06
305,6.92E-05
306,0.999865
307,0.999086
308,1.52E-11
309,0.000141694
310,5.04E-06
311,0.0343117
312,0.660235
313,0.383956
314,0.40596
315,0.995116
316,0.000559042
317,0.999981
318,0.997577
319,0.996223
320,0.00927836
321,6.06E-05
322,0.572311
323,0.00721427
324,1.43E-06
325,0.00207215
326,0.709704
327,0.999967
328,0.115894
329,9.28E-10
330,0.000342019
