id,label
1,0.95602
2,0.988636
3,0.929622
4,0.997205
5,0.231027
6,0.0348414
7,0.00718606
8,0.258327
9,0.0319489
10,0.00645536
11,0.00391481
12,0.971993
13,0.695792
14,0.0422033
15,0.0175356
16,0.118512
17,0.869067
18,0.82436
19,0.093911
20,0.0144596
21,0.797686
22,0.0488692
23,0.734327
24,0.989842
25,0.661542
26,0.649683
27,0.24029
28,0.00387367
29,0.654599
30,0.93437
31,0.992709
32,0.567677
33,0.628169
34,0.0177867
35,0.764728
36,0.358956
37,0.0107964
38,0.0138911
39,0.118006
40,0.0116269
41,0.799382
42,0.993352
43,0.856894
44,0.729463
45,0.393241
46,0.957496
47,0.134218
48,0.961704
49,0.984939
50,0.104308
51,0.0921105
52,0.0220185
53,0.182852
54,0.0638232
55,0.305467
56,0.957674
57,0.989579
58,0.0731162
59,0.952119
60,0.239294
61,0.0617366
62,0.720219
63,0.173525
64,0.738908
65,0.994768
66,0.393518
67,0.92314
68,0.0329571
69,0.983121
70,0.924491
71,0.936336
72,0.780429
73,0.998388
74,0.987522
75,0.956246
76,0.318862
77,0.992463
78,0.935013
79,0.183343
80,0.059676
81,0.373503
82,0.939096
83,0.969248
84,0.00263905
85,0.97958
86,0.669092
87,0.227197
88,0.68912
89,0.0238666
90,0.92751
91,0.407542
92,0.801996
93,0.0760166
94,0.995124
95,0.97969
96,0.0578271
97,0.898765
98,0.890544
99,0.0906708
100,0.292864
101,0.0406529
102,0.982628
103,0.151879
104,0.491808
105,0.675007
106,0.901426
107,0.166192
108,0.940468
109,0.438362
110,0.998975
111,0.633202
112,0.869065
113,0.942876
114,0.0647241
115,0.485121
116,0.0883917
117,0.0925683
118,0.942737
119,0.407648
120,0.69866
121,0.310715
122,0.00468083
123,0.139279
124,0.0298424
125,0.267567
126,0.343085
127,0.977184
128,0.156999
129,0.145503
130,0.280071
131,0.795701
132,0.989153
133,0.0695232
134,0.020093
135,0.000438343
136,0.0115203
137,0.981514
138,0.0572081
139,0.324038
140,0.153797
141,0.224608
142,0.428806
143,0.997179
144,0.458812
145,0.0485345
146,0.965082
147,0.862676
148,0.900996
149,0.00293159
150,0.171037
151,0.947692
152,0.0547614
153,0.00972367
154,0.00438226
155,0.930983
156,0.0878661
157,0.0110033
158,0.981128
159,0.912689
160,0.0539743
161,0.752203
162,0.988584
163,0.00473211
164,0.834788
165,0.133634
166,0.0973128
167,0.866655
168,0.0193803
169,0.238386
170,0.786149
171,0.0963399
172,0.905885
173,0.163192
174,0.0151004
175,0.990292
176,0.997992
177,0.347615
178,0.881554
179,0.171171
180,0.125618
181,0.983208
182,0.993599
183,0.910657
184,0.409646
185,0.508046
186,0.0305438
187,0.0126326
188,0.016952
189,0.0172134
190,0.961478
191,0.0148333
192,0.597148
193,0.243392
194,0.0191725
195,0.97485
196,0.296493
197,0.450496
198,0.159908
199,0.989639
200,0.570978
201,0.288224
202,0.164189
203,0.974344
204,0.939797
205,0.143806
206,0.424397
207,0.0891537
208,0.0716525
209,0.856661
210,0.0125212
211,0.951753
212,0.966606
213,0.0758215
214,0.913309
215,0.919219
216,0.270879
217,0.982105
218,0.00956734
219,0.864799
220,0.803127
221,0.00797385
222,0.995968
223,0.943516
224,0.00323613
225,0.953643
226,0.832364
227,0.941637
228,0.0442358
229,0.987719
230,0.0113786
231,0.981619
232,0.107817
233,0.215011
234,0.0910325
235,0.976672
236,0.960087
237,0.079651
238,0.709246
239,0.0465479
240,0.507905
241,0.984955
242,0.806248
243,0.0932731
244,0.609473
245,0.96297
246,0.165732
247,0.969232
248,0.00429069
249,0.0377206
250,0.999887
251,0.997341
252,0.0345665
253,0.97636
254,0.205818
255,0.751168
256,0.0185747
257,0.988831
258,0.893684
259,0.0528167
260,0.0662963
261,0.0304195
262,0.895391
263,0.156074
264,0.176251
265,0.983197
266,0.0669532
267,0.00323613
268,0.0037779
269,0.881936
270,0.986265
271,0.99498
272,0.00580551
273,0.921339
274,0.0391476
275,0.185429
276,0.84175
277,0.887343
278,0.319607
279,0.0763565
280,0.831614
281,0.24405
282,0.934235
283,0.541651
284,0.946855
285,0.12736
286,0.971249
287,0.014001
288,0.136887
289,0.996688
290,0.0143425
291,0.415062
292,0.24908
293,0.671084
294,0.87937
295,0.789369
296,0.850939
297,0.951859
298,0.985721
299,0.898548
300,0.0351623
301,0.0573062
302,0.0370845
303,0.00234106
304,0.0231408
305,0.114554
306,0.955229
307,0.908975
308,0.00358321
309,0.0565499
310,0.0730618
311,0.109531
312,0.494614
313,0.459488
314,0.874061
315,0.887944
316,0.142436
317,0.956679
318,0.933464
319,0.886322
320,0.109258
321,0.0676501
322,0.940799
323,0.227629
324,0.0161723
325,0.229735
326,0.995505
327,0.738708
328,0.461062
329,0.00220581
330,0.186542
331,0.217124
332,0.451317
333,0.601987
334,0.0432904
335,0.200423
336,0.343294
337,0.99785
338,0.0243018
339,0.173291
340,0.394479
341,0.0673495
342,0.308201
343,0.105186
344,0.796296
345,0.190765
346,0.915218
347,0.148156
348,0.565548
349,0.779728
350,0.98066
351,0.0986597
352,0.957848
353,0.18643
354,0.441563
355,0.8429
356,0.953069
357,0.375192
358,0.938557
359,0.49433
360,0.0167907
361,0.985754
362,0.481443
363,0.995896
364,0.00784225
365,0.897934
366,0.172665
367,0.611493
368,0.508804
369,0.90417
370,0.94285
371,0.994377
372,0.0318839
373,0.945071
374,0.840789
375,0.85885
376,0.0387688
377,0.604003
378,0.169886
379,0.993816
380,0.0806629
381,0.980204
382,0.023082
383,0.965823
384,0.997749
385,0.941264
386,0.0354966
387,0.11826
388,0.191537
389,0.860945
390,0.11977
391,0.0152952
392,0.321732
393,0.877585
394,0.97678
395,0.223029
396,0.301348
397,0.163964
398,0.0590562
399,0.982907
400,0.849477
401,0.787644
402,0.0927657
403,0.999805
404,0.00664832
405,0.13825
406,0.0977
407,0.264572
408,0.904045
409,0.0678003
410,0.0305699
411,0.956934
412,0.758117
413,0.992982
414,0.0538927
415,0.996732
416,0.0107076
417,0.771756
418,0.905351
419,0.907175
420,0.913397
421,0.928944
422,0.955229
423,0.989457
424,0.999941
425,0.846342
426,0.569765
427,0.170995
428,0.0484796
429,0.984503
430,0.431017
431,0.963078
432,0.420373
433,0.824327
434,0.873942
435,0.905964
436,0.317285
437,0.0332662
438,0.575777
439,0.994125
440,0.0850103
441,0.0272159
442,0.465659
443,0.928506
444,0.209052
445,0.409618
446,0.726753
447,0.000689685
448,0.124906
449,0.00659187
450,0.994744
451,0.491891
452,0.658672
453,0.914611
454,0.0248832
455,0.879589
456,0.0561442
457,0.766607
458,0.0307708
459,0.876019
460,0.66313
461,0.742876
462,0.0156311
463,0.784641
464,0.418215
465,0.116123
466,0.661644
467,0.820695
468,0.00470333
469,0.946924
470,0.861357
471,0.194779
472,0.15035
473,0.991139
474,0.984819
475,0.838957
476,0.160741
477,0.685115
478,0.0296495
479,0.814872
480,0.928544
481,0.584433
482,0.775874
483,0.885058
484,0.702012
485,0.935351
486,0.929108
487,0.799422
488,0.0346861
489,0.449804
490,0.996947
491,0.0782087
492,0.554694
493,0.0153716
494,0.0294282
495,0.192363
496,0.251346
497,0.106468
498,0.808435
499,0.980183
500,0.305799
501,0.98232
502,0.00939342
503,0.979197
504,0.0299596
505,0.0107389
506,0.0407916
507,0.999037
508,0.973604
509,0.670078
510,0.932278
511,0.04383
512,0.00203444
513,0.857059
514,0.829282
515,0.952507
516,0.967688
517,0.999177
518,0.877814
519,0.0111532
520,0.00516547
521,0.434231
522,0.018081
523,0.975609
524,0.102881
525,0.223613
526,0.0451061
527,0.639147
528,0.935496
529,0.521161
530,0.091029
531,0.987765
532,0.963883
533,0.0301499
534,0.962833
535,0.203464
536,0.180403
537,0.863809
538,0.301147
539,0.216105
540,0.992176
541,0.894256
542,0.976251
543,0.0507542
544,0.65261
545,0.995767
546,0.810392
547,0.866432
548,0.656671
549,0.318097
550,0.00495437
551,0.815279
552,0.870199
553,0.729725
554,0.107393
555,0.996249
556,0.0574966
557,0.995287
558,0.0912595
559,0.999132
560,0.756418
561,0.0124038
562,0.0311522
563,0.0808907
564,0.0244183
565,0.874741
566,0.081726
567,0.290023
568,0.102432
569,0.0808342
570,0.0910878
571,0.576727
572,0.883992
573,0.149765
574,0.993464
575,0.555056
576,0.265114
577,0.19384
578,0.0432278
579,0.0127368
580,0.813585
581,0.998722
582,0.991672
583,0.140424
584,0.0818588
585,0.971974
586,0.093423
587,0.0118288
588,0.579672
589,0.119707
590,0.977597
591,0.995206
592,0.0628729
593,0.961497
594,0.941175
595,0.913669
596,0.0900934
597,0.129137
598,0.72865
599,0.00247825
600,0.390514
601,0.319601
602,0.20498
603,0.0302611
604,0.171226
605,0.0287954
606,0.394117
607,0.359655
608,0.727158
609,0.37628
610,0.972042
611,0.354848
612,0.183432
613,0.0252541
614,0.0297098
615,0.489623
616,0.971151
617,0.881412
618,0.824113
619,0.0353572
620,0.997307
621,0.0368983
622,0.00825787
623,0.130799
624,0.0107137
625,0.983511
626,0.991696
627,0.255108
628,0.294468
629,0.484554
630,0.997106
631,0.591414
632,0.89804
633,0.618804
634,0.00718593
635,0.926067
636,0.521696
637,0.373117
638,0.0156435
639,0.113337
640,0.901912
641,0.11425
642,0.051319
643,0.195173
644,0.986596
645,0.0500196
646,0.912168
647,0.0459734
648,0.309444
649,0.818765
650,0.966729
651,0.912151
